"Waterbody_ID","Total_Length","Species","Year"
1,26.3,"bbh",2003
1,26.4,"bbh",2003
1,26.3,"bbh",2003
1,26.3,"bbh",2003
1,26.3,"bbh",2003
1,26,"bbh",2003
1,26.5,"bbh",2003
1,26.9,"bbh",2003
1,26.6,"bbh",2003
1,26.3,"bbh",2003
1,26.8,"bbh",2003
1,26.3,"bbh",2003
1,26.8,"bbh",2003
1,26.4,"bbh",2003
1,26.2,"bbh",2003
1,26.8,"bbh",2003
1,26.1,"bbh",2003
1,26.3,"bbh",2003
1,26.8,"bbh",2003
1,26.9,"bbh",2003
1,26.3,"bbh",2003
1,26.8,"bbh",2003
1,26.6,"bbh",2003
1,26.6,"bbh",2003
1,26.1,"bbh",2003
1,26.8,"bbh",2003
1,26.6,"bbh",2003
1,26.6,"bbh",2003
1,26.9,"bbh",2003
1,26.4,"bbh",2003
1,26.4,"bbh",2003
1,26.1,"bbh",2003
1,26.4,"bbh",2003
1,26.6,"bbh",2003
1,26.4,"bbh",2003
1,26.2,"bbh",2003
1,26.7,"bbh",2003
1,26.7,"bbh",2003
1,26.8,"bbh",2003
1,26.9,"bbh",2003
1,26.5,"bbh",2003
1,26.3,"bbh",2003
1,26.2,"bbh",2003
1,26.2,"bbh",2003
1,26.4,"bbh",2003
1,26.1,"bbh",2003
1,26.3,"bbh",2003
1,26.4,"bbh",2003
1,26.7,"bbh",2003
1,26.1,"bbh",2003
1,26.1,"bbh",2003
1,26.5,"bbh",2003
1,26.8,"bbh",2003
1,26.3,"bbh",2003
1,26.5,"bbh",2003
1,26,"bbh",2003
1,26.2,"bbh",2003
1,26.1,"bbh",2003
1,26.3,"bbh",2003
1,26.8,"bbh",2003
1,26.7,"bbh",2003
1,26.1,"bbh",2003
1,26.5,"bbh",2003
1,26.8,"bbh",2003
1,26.8,"bbh",2003
1,26.5,"bbh",2003
1,26.3,"bbh",2003
1,26.4,"bbh",2003
1,26.1,"bbh",2003
1,26.7,"bbh",2003
1,26.8,"bbh",2003
1,26.3,"bbh",2003
1,26.4,"bbh",2003
1,26.1,"bbh",2003
1,26.7,"bbh",2003
1,26.1,"bbh",2003
1,26.8,"bbh",2003
1,26.5,"bbh",2003
1,26.4,"bbh",2003
1,26.1,"bbh",2003
1,26.6,"bbh",2003
1,26.5,"bbh",2003
1,26.5,"bbh",2003
1,26.4,"bbh",2003
1,26.8,"bbh",2003
1,26.9,"bbh",2003
1,26.2,"bbh",2003
1,26.4,"bbh",2003
1,26.9,"bbh",2003
1,26.4,"bbh",2003
1,26.7,"bbh",2003
1,26.1,"bbh",2003
1,26,"bbh",2003
1,26,"bbh",2003
1,26.8,"bbh",2003
1,26.2,"bbh",2003
1,26.6,"bbh",2003
1,26.2,"bbh",2003
1,26.4,"bbh",2003
1,26.6,"bbh",2003
1,26.9,"bbh",2003
1,26.2,"bbh",2003
1,26,"bbh",2003
1,26.2,"bbh",2003
1,26.5,"bbh",2003
1,26.7,"bbh",2003
1,26.1,"bbh",2003
1,26.6,"bbh",2003
1,26.1,"bbh",2003
1,26.5,"bbh",2003
1,26.6,"bbh",2003
1,26.5,"bbh",2003
1,26.2,"bbh",2003
1,26.7,"bbh",2003
1,26.7,"bbh",2003
1,26.5,"bbh",2003
1,26.6,"bbh",2003
1,26.5,"bbh",2003
1,26.2,"bbh",2003
1,26.6,"bbh",2003
1,26.1,"bbh",2003
1,26.5,"bbh",2003
1,26.7,"bbh",2003
1,26.4,"bbh",2003
1,26.2,"bbh",2003
1,26.6,"bbh",2003
1,26.2,"bbh",2003
1,26.8,"bbh",2003
1,26.4,"bbh",2003
1,26.5,"bbh",2003
1,26.9,"bbh",2003
1,26.9,"bbh",2003
1,26.6,"bbh",2003
1,26.7,"bbh",2003
1,26.2,"bbh",2003
1,26.2,"bbh",2003
1,26.8,"bbh",2003
1,26.3,"bbh",2003
1,26.5,"bbh",2003
1,26.6,"bbh",2003
1,26.9,"bbh",2003
1,26.8,"bbh",2003
1,26.5,"bbh",2003
1,26.8,"bbh",2003
1,26.9,"bbh",2003
1,26.8,"bbh",2003
1,26.3,"bbh",2003
1,26.1,"bbh",2003
1,26.8,"bbh",2003
1,26.3,"bbh",2003
1,26.8,"bbh",2003
1,26.4,"bbh",2003
1,26.7,"bbh",2003
1,26.4,"bbh",2003
1,26,"bbh",2003
1,26.9,"bbh",2003
1,26.5,"bbh",2003
1,26.3,"bbh",2003
1,26.3,"bbh",2003
1,26.4,"bbh",2003
1,26.5,"bbh",2003
1,26.6,"bbh",2003
1,26.6,"bbh",2003
1,26.4,"bbh",2003
1,26.1,"bbh",2003
1,26.7,"bbh",2003
1,26.4,"bbh",2003
1,26.6,"bbh",2003
1,26.9,"bbh",2003
1,26,"bbh",2003
1,26.3,"bbh",2003
1,26.9,"bbh",2003
1,26.5,"bbh",2003
1,26.8,"bbh",2003
1,26.2,"bbh",2003
1,26.4,"bbh",2003
1,26.7,"bbh",2003
1,26.9,"bbh",2003
1,26,"bbh",2003
1,27.1,"bbh",2003
1,27.5,"bbh",2003
1,27.7,"bbh",2003
1,27.8,"bbh",2003
1,27.2,"bbh",2003
1,27.1,"bbh",2003
1,27.5,"bbh",2003
1,27.3,"bbh",2003
1,27.1,"bbh",2003
1,27.9,"bbh",2003
1,27.1,"bbh",2003
1,27.8,"bbh",2003
1,27.4,"bbh",2003
1,27.7,"bbh",2003
1,27.1,"bbh",2003
1,27.2,"bbh",2003
1,27.9,"bbh",2003
1,27.4,"bbh",2003
1,27.5,"bbh",2003
1,27.8,"bbh",2003
1,27,"bbh",2003
1,27.5,"bbh",2003
1,27.8,"bbh",2003
1,27.4,"bbh",2003
1,27.2,"bbh",2003
1,27.3,"bbh",2003
1,27.5,"bbh",2003
1,27.4,"bbh",2003
1,27.3,"bbh",2003
1,27.8,"bbh",2003
1,27.1,"bbh",2003
1,27.1,"bbh",2003
1,27.3,"bbh",2003
1,27.1,"bbh",2003
1,27.4,"bbh",2003
1,27.8,"bbh",2003
1,27.3,"bbh",2003
1,27.6,"bbh",2003
1,27.6,"bbh",2003
1,27.4,"bbh",2003
1,27.1,"bbh",2003
1,27.8,"bbh",2003
1,27.6,"bbh",2003
1,27,"bbh",2003
1,27,"bbh",2003
1,27.2,"bbh",2003
1,27.5,"bbh",2003
1,27.7,"bbh",2003
1,27.4,"bbh",2003
1,27.3,"bbh",2003
1,27.1,"bbh",2003
1,27.3,"bbh",2003
1,27.7,"bbh",2003
1,27.5,"bbh",2003
1,27.3,"bbh",2003
1,27.7,"bbh",2003
1,27.7,"bbh",2003
1,27.6,"bbh",2003
1,27.1,"bbh",2003
1,27.8,"bbh",2003
1,27.3,"bbh",2003
1,27.3,"bbh",2003
1,27.8,"bbh",2003
1,27.8,"bbh",2003
1,27.8,"bbh",2003
1,27,"bbh",2003
1,27.7,"bbh",2003
1,27.7,"bbh",2003
1,27.4,"bbh",2003
1,27.1,"bbh",2003
1,27.7,"bbh",2003
1,27.3,"bbh",2003
1,27.4,"bbh",2003
1,27.6,"bbh",2003
1,27.7,"bbh",2003
1,27.8,"bbh",2003
1,27.3,"bbh",2003
1,27.1,"bbh",2003
1,27.1,"bbh",2003
1,27.2,"bbh",2003
1,27.2,"bbh",2003
1,27.4,"bbh",2003
1,27.4,"bbh",2003
1,27.4,"bbh",2003
1,27.5,"bbh",2003
1,27.4,"bbh",2003
1,27.7,"bbh",2003
1,27.3,"bbh",2003
1,27.7,"bbh",2003
1,27.6,"bbh",2003
1,27,"bbh",2003
1,27.7,"bbh",2003
1,27.5,"bbh",2003
1,27.6,"bbh",2003
1,27,"bbh",2003
1,27.5,"bbh",2003
1,27.4,"bbh",2003
1,30.8,"bbh",2003
1,30.8,"bbh",2003
1,30.1,"bbh",2003
1,30.5,"bbh",2003
1,30,"bbh",2003
1,30.6,"bbh",2003
1,30.6,"bbh",2003
1,30.9,"bbh",2003
1,30.5,"bbh",2003
1,30,"bbh",2003
1,30.6,"bbh",2003
1,30.4,"bbh",2003
1,30.6,"bbh",2003
1,30.6,"bbh",2003
1,30.9,"bbh",2003
1,30.5,"bbh",2003
1,30.3,"bbh",2003
1,30.8,"bbh",2003
1,30.1,"bbh",2003
1,30.1,"bbh",2003
1,30.5,"bbh",2003
1,30.6,"bbh",2003
1,30.2,"bbh",2003
1,30.2,"bbh",2003
1,30.3,"bbh",2003
1,30.7,"bbh",2003
1,30.3,"bbh",2003
1,30.5,"bbh",2003
1,30.7,"bbh",2003
1,30,"bbh",2003
1,30.8,"bbh",2003
1,30.4,"bbh",2003
1,30.8,"bbh",2003
1,30.1,"bbh",2003
1,30.9,"bbh",2003
1,30.9,"bbh",2003
1,30.5,"bbh",2003
1,30.2,"bbh",2003
1,30.1,"bbh",2003
1,30.3,"bbh",2003
1,30.6,"bbh",2003
1,30.5,"bbh",2003
1,30.8,"bbh",2003
1,30.2,"bbh",2003
1,30.6,"bbh",2003
1,30.6,"bbh",2003
1,30.3,"bbh",2003
1,30.5,"bbh",2003
1,30.8,"bbh",2003
1,30.7,"bbh",2003
1,30.8,"bbh",2003
1,30.1,"bbh",2003
1,32.4,"bbh",2003
1,32,"bbh",2003
1,32.7,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32,"bbh",2003
1,32.8,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.7,"bbh",2003
1,32.4,"bbh",2003
1,32.4,"bbh",2003
1,32.3,"bbh",2003
1,32.8,"bbh",2003
1,32.7,"bbh",2003
1,32.4,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.2,"bbh",2003
1,32.5,"bbh",2003
1,32.6,"bbh",2003
1,32.6,"bbh",2003
1,32.1,"bbh",2003
1,32.8,"bbh",2003
1,32.4,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32,"bbh",2003
1,32.4,"bbh",2003
1,32.7,"bbh",2003
1,32.8,"bbh",2003
1,32.8,"bbh",2003
1,32.8,"bbh",2003
1,32.2,"bbh",2003
1,32.6,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.7,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32.8,"bbh",2003
1,32.1,"bbh",2003
1,32.8,"bbh",2003
1,32,"bbh",2003
1,32.9,"bbh",2003
1,32.1,"bbh",2003
1,32.7,"bbh",2003
1,32.8,"bbh",2003
1,32.2,"bbh",2003
1,32.2,"bbh",2003
1,32.7,"bbh",2003
1,32.7,"bbh",2003
1,32.3,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.1,"bbh",2003
1,32.6,"bbh",2003
1,32.3,"bbh",2003
1,32.6,"bbh",2003
1,32.2,"bbh",2003
1,32.5,"bbh",2003
1,32.8,"bbh",2003
1,32.7,"bbh",2003
1,32,"bbh",2003
1,32.8,"bbh",2003
1,32.4,"bbh",2003
1,32.1,"bbh",2003
1,32,"bbh",2003
1,32.3,"bbh",2003
1,32.8,"bbh",2003
1,32.8,"bbh",2003
1,32.4,"bbh",2003
1,32.1,"bbh",2003
1,32.8,"bbh",2003
1,32.7,"bbh",2003
1,32.9,"bbh",2003
1,32.8,"bbh",2003
1,32.7,"bbh",2003
1,32.3,"bbh",2003
1,32.8,"bbh",2003
1,32.2,"bbh",2003
1,32.2,"bbh",2003
1,32.7,"bbh",2003
1,32.4,"bbh",2003
1,32,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32.7,"bbh",2003
1,32.6,"bbh",2003
1,32.6,"bbh",2003
1,32.5,"bbh",2003
1,32.7,"bbh",2003
1,32.7,"bbh",2003
1,32,"bbh",2003
1,32.2,"bbh",2003
1,32.8,"bbh",2003
1,32.5,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.7,"bbh",2003
1,32.9,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.2,"bbh",2003
1,32.6,"bbh",2003
1,32.5,"bbh",2003
1,32.1,"bbh",2003
1,32.6,"bbh",2003
1,32.2,"bbh",2003
1,32.7,"bbh",2003
1,32.8,"bbh",2003
1,32.1,"bbh",2003
1,32.6,"bbh",2003
1,32.4,"bbh",2003
1,32.2,"bbh",2003
1,32.5,"bbh",2003
1,32.4,"bbh",2003
1,32.2,"bbh",2003
1,32.8,"bbh",2003
1,32.8,"bbh",2003
1,32.1,"bbh",2003
1,32.4,"bbh",2003
1,32.8,"bbh",2003
1,32.4,"bbh",2003
1,32,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.2,"bbh",2003
1,32.6,"bbh",2003
1,32.4,"bbh",2003
1,32.4,"bbh",2003
1,32.4,"bbh",2003
1,32.9,"bbh",2003
1,32.4,"bbh",2003
1,32.4,"bbh",2003
1,32.5,"bbh",2003
1,32.6,"bbh",2003
1,32.6,"bbh",2003
1,32.2,"bbh",2003
1,32.4,"bbh",2003
1,32.8,"bbh",2003
1,32,"bbh",2003
1,32.2,"bbh",2003
1,32.7,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.1,"bbh",2003
1,32.5,"bbh",2003
1,32.5,"bbh",2003
1,32,"bbh",2003
1,32,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.7,"bbh",2003
1,32.6,"bbh",2003
1,32.5,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.4,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32.9,"bbh",2003
1,32.5,"bbh",2003
1,32.7,"bbh",2003
1,32.4,"bbh",2003
1,32.1,"bbh",2003
1,32.5,"bbh",2003
1,32.7,"bbh",2003
1,32.9,"bbh",2003
1,32.8,"bbh",2003
1,32.1,"bbh",2003
1,32.9,"bbh",2003
1,32.2,"bbh",2003
1,32.5,"bbh",2003
1,32.9,"bbh",2003
1,32.1,"bbh",2003
1,32.5,"bbh",2003
1,32.6,"bbh",2003
1,32.8,"bbh",2003
1,32.7,"bbh",2003
1,32.8,"bbh",2003
1,32.8,"bbh",2003
1,32.9,"bbh",2003
1,32.5,"bbh",2003
1,32.1,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.1,"bbh",2003
1,32.8,"bbh",2003
1,32.5,"bbh",2003
1,32.3,"bbh",2003
1,32.6,"bbh",2003
1,32.3,"bbh",2003
1,32.7,"bbh",2003
1,32.8,"bbh",2003
1,32.2,"bbh",2003
1,32.5,"bbh",2003
1,32.1,"bbh",2003
1,32.8,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32.9,"bbh",2003
1,32.1,"bbh",2003
1,32.2,"bbh",2003
1,32.8,"bbh",2003
1,32.8,"bbh",2003
1,32.6,"bbh",2003
1,32.7,"bbh",2003
1,32.2,"bbh",2003
1,32.2,"bbh",2003
1,32.2,"bbh",2003
1,32.9,"bbh",2003
1,32.6,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32.5,"bbh",2003
1,32.6,"bbh",2003
1,32.3,"bbh",2003
1,32.1,"bbh",2003
1,32.2,"bbh",2003
1,32.2,"bbh",2003
1,32.3,"bbh",2003
1,32.5,"bbh",2003
1,32.4,"bbh",2003
1,32.4,"bbh",2003
1,32.6,"bbh",2003
1,32.7,"bbh",2003
1,32.4,"bbh",2003
1,32.5,"bbh",2003
1,21.7,"bbh",2005
1,22.1,"bbh",2005
1,22.8,"bbh",2005
1,22.1,"bbh",2005
1,22.9,"bbh",2005
1,22,"bbh",2005
1,23.3,"bbh",2005
1,23.1,"bbh",2005
1,23.9,"bbh",2005
1,23.4,"bbh",2005
1,23.6,"bbh",2005
1,23.3,"bbh",2005
1,23.9,"bbh",2005
1,24.2,"bbh",2005
1,24.8,"bbh",2005
1,24.3,"bbh",2005
1,24.4,"bbh",2005
1,24.5,"bbh",2005
1,25.2,"bbh",2005
1,25.1,"bbh",2005
1,26.7,"bbh",2005
1,26.2,"bbh",2005
1,26.5,"bbh",2005
1,26.7,"bbh",2005
1,26.1,"bbh",2005
1,27.2,"bbh",2005
1,27.9,"bbh",2005
1,27.5,"bbh",2005
1,27.6,"bbh",2005
1,27.5,"bbh",2005
1,28.6,"bbh",2005
1,28.9,"bbh",2005
1,28.7,"bbh",2005
1,28.7,"bbh",2005
1,28,"bbh",2005
1,28.3,"bbh",2005
1,28.1,"bbh",2005
1,28.9,"bbh",2005
1,28.1,"bbh",2005
1,28.5,"bbh",2005
1,28.3,"bbh",2005
1,28.6,"bbh",2005
1,28.8,"bbh",2005
1,28,"bbh",2005
1,28.7,"bbh",2005
1,28.3,"bbh",2005
1,28.6,"bbh",2005
1,28.3,"bbh",2005
1,28.2,"bbh",2005
1,28.6,"bbh",2005
1,28.1,"bbh",2005
1,28.4,"bbh",2005
1,28.5,"bbh",2005
1,29.4,"bbh",2005
1,29.4,"bbh",2005
1,29.1,"bbh",2005
1,29.6,"bbh",2005
1,29.4,"bbh",2005
1,29.7,"bbh",2005
1,29.8,"bbh",2005
1,29.4,"bbh",2005
1,29.3,"bbh",2005
1,29.6,"bbh",2005
1,29.2,"bbh",2005
1,29.7,"bbh",2005
1,29.8,"bbh",2005
1,29.2,"bbh",2005
1,29.6,"bbh",2005
1,29.1,"bbh",2005
1,29.8,"bbh",2005
1,29.4,"bbh",2005
1,29.1,"bbh",2005
1,29.6,"bbh",2005
1,29.5,"bbh",2005
1,29.3,"bbh",2005
1,29.5,"bbh",2005
1,30.8,"bbh",2005
1,30,"bbh",2005
1,30.8,"bbh",2005
1,30.6,"bbh",2005
1,30.4,"bbh",2005
1,30.4,"bbh",2005
1,30,"bbh",2005
1,30.8,"bbh",2005
1,30.5,"bbh",2005
1,30.3,"bbh",2005
1,30.3,"bbh",2005
1,30.1,"bbh",2005
1,30.1,"bbh",2005
1,30.2,"bbh",2005
1,30.5,"bbh",2005
1,30.5,"bbh",2005
1,30.5,"bbh",2005
1,30.1,"bbh",2005
1,30.8,"bbh",2005
1,30.8,"bbh",2005
1,30.1,"bbh",2005
1,30.4,"bbh",2005
1,30.8,"bbh",2005
1,30.7,"bbh",2005
1,30.4,"bbh",2005
1,30,"bbh",2005
1,30.8,"bbh",2005
1,30.3,"bbh",2005
1,30.3,"bbh",2005
1,30.3,"bbh",2005
1,30.6,"bbh",2005
1,30.3,"bbh",2005
1,30.6,"bbh",2005
1,30.7,"bbh",2005
1,30.8,"bbh",2005
1,31.7,"bbh",2005
1,31.2,"bbh",2005
1,31.8,"bbh",2005
1,31.5,"bbh",2005
1,31.6,"bbh",2005
1,31.7,"bbh",2005
1,31.2,"bbh",2005
1,31.7,"bbh",2005
1,31.7,"bbh",2005
1,31.8,"bbh",2005
1,31.1,"bbh",2005
1,31.6,"bbh",2005
1,31.8,"bbh",2005
1,31.5,"bbh",2005
1,31,"bbh",2005
1,31.6,"bbh",2005
1,31.5,"bbh",2005
1,31.4,"bbh",2005
1,31.7,"bbh",2005
1,31.9,"bbh",2005
1,31.8,"bbh",2005
1,31.3,"bbh",2005
1,31.1,"bbh",2005
1,31.3,"bbh",2005
1,31.7,"bbh",2005
1,31.2,"bbh",2005
1,31.6,"bbh",2005
1,31.7,"bbh",2005
1,31.1,"bbh",2005
1,31,"bbh",2005
1,31.2,"bbh",2005
1,31.9,"bbh",2005
1,31.8,"bbh",2005
1,31.3,"bbh",2005
1,31.4,"bbh",2005
1,31.8,"bbh",2005
1,31.2,"bbh",2005
1,31.4,"bbh",2005
1,31.3,"bbh",2005
1,31.2,"bbh",2005
1,31.1,"bbh",2005
1,31.4,"bbh",2005
1,31.3,"bbh",2005
1,31.5,"bbh",2005
1,31.6,"bbh",2005
1,31.6,"bbh",2005
1,32.5,"bbh",2005
1,32.4,"bbh",2005
1,32.1,"bbh",2005
1,32.4,"bbh",2005
1,32.2,"bbh",2005
1,32.2,"bbh",2005
1,32.8,"bbh",2005
1,32,"bbh",2005
1,32.5,"bbh",2005
1,32.7,"bbh",2005
1,32.6,"bbh",2005
1,32.1,"bbh",2005
1,32.3,"bbh",2005
1,32.4,"bbh",2005
1,32.4,"bbh",2005
1,32.5,"bbh",2005
1,32.4,"bbh",2005
1,32.7,"bbh",2005
1,32,"bbh",2005
1,32.7,"bbh",2005
1,32.1,"bbh",2005
1,32.4,"bbh",2005
1,32.6,"bbh",2005
1,33.1,"bbh",2005
1,33.5,"bbh",2005
1,33.1,"bbh",2005
1,33.2,"bbh",2005
1,33.7,"bbh",2005
1,33.7,"bbh",2005
1,33.2,"bbh",2005
1,33.7,"bbh",2005
1,33.8,"bbh",2005
1,33.3,"bbh",2005
1,33.8,"bbh",2005
1,34.8,"bbh",2005
2,25.7,"bbh",2003
2,26.2,"bbh",2003
2,24.8,"bbh",2005
2,24.4,"bbh",1999
2,25.1,"bbh",1997
2,25,"bbh",2003
2,22,"bbh",2003
2,30.5,"bbh",2003
2,24.8,"bbh",2005
2,24.8,"bbh",2003
2,24.3,"bbh",2003
2,25.1,"bbh",2003
2,23.5,"bkc",2003
2,25,"bbh",2003
2,26.4,"bbh",2003
2,24,"bbh",2003
2,30.9,"bbh",2003
2,32,"bbh",2003
2,23.6,"bbh",2003
2,23.6,"bbh",2003
2,22.7,"bbh",2003
2,23.7,"bbh",2003
2,23.1,"bbh",2005
2,25,"bbh",2003
2,25,"bbh",2005
2,19.6,"yep",2005
2,52,"bbh",2003
2,23.8,"bbh",2003
2,25,"bbh",2003
2,23.7,"bbh",2003
2,24.6,"bbh",2003
2,25.1,"bbh",2003
2,25.4,"bbh",2003
2,24.4,"bbh",2003
2,43,"bbh",2003
2,25.2,"bbh",2003
2,22,"bbh",2003
2,20.1,"bbh",2003
2,25.9,"bbh",2005
2,25.1,"bbh",2003
2,23.4,"bbh",2003
2,25.3,"bbh",2003
2,24.6,"bbh",2003
2,33,"bbh",2003
2,22.3,"bbh",2003
2,29.5,"wae",2005
2,29.4,"bbh",2003
2,23,"bbh",2003
2,25.3,"bbh",2003
2,28.1,"bbh",2003
2,32.5,"bbh",2003
2,25.2,"wae",2003
2,22.9,"bbh",2003
2,24.9,"bbh",2003
2,24.4,"bbh",2005
2,25.3,"bkc",2003
2,25.5,"bbh",2003
2,23.1,"bbh",2003
2,24.6,"yep",2003
2,23.8,"bbh",2003
2,25.5,"bbh",2003
2,24.5,"bkc",2003
2,23.3,"bbh",2003
2,23.4,"bbh",2003
2,26.7,"wae",1999
2,26.1,"bbh",2003
2,33.1,"bbh",2003
2,23.7,"bbh",1999
2,22.6,"bbh",2003
2,25.2,"bbh",2003
2,30.7,"bbh",2003
2,25,"bbh",2003
2,24.1,"bbh",2003
2,25.4,"bbh",1997
2,26.2,"bbh",2003
2,23.8,"bbh",2003
2,26.2,"bbh",2003
2,24.8,"bbh",2005
2,23.2,"bbh",2003
2,26.4,"bbh",2003
2,23.2,"bbh",2003
2,29.7,"bbh",2003
2,23.6,"bbh",2003
2,26.6,"bbh",2003
2,26.7,"bbh",1999
2,25.6,"bbh",2003
2,26,"bbh",2003
2,25.8,"bbh",2003
2,24.6,"bbh",2003
2,24.5,"bbh",2003
2,22.9,"bbh",2003
2,25.7,"yep",2003
2,24.3,"bbh",2003
2,25.2,"bbh",2003
2,32.4,"bbh",2001
2,26.3,"bbh",2003
2,24.6,"bbh",2003
2,23,"bbh",2003
2,30,"yep",2003
2,25.3,"bbh",2003
2,24.6,"bbh",2003
2,23,"bbh",2003
2,25.3,"bkc",2003
2,25.7,"bbh",2003
2,23.6,"bbh",2003
2,24.8,"bbh",2003
2,22.8,"bbh",2003
2,25.4,"bbh",2003
2,24.6,"bbh",2003
2,25.6,"bbh",2003
2,24.5,"bbh",2003
2,25.4,"bbh",2003
2,24.3,"bbh",2003
2,25.2,"bbh",2003
2,23.3,"yep",2003
2,22.8,"bbh",2005
2,23.2,"bbh",2003
2,23.4,"bbh",2003
2,24.1,"bbh",2003
2,26,"yep",2003
2,24.7,"bbh",2003
2,33.5,"bbh",1999
2,26,"bbh",2005
2,25,"wae",2003
2,20,"bbh",2003
2,24.3,"bbh",1999
2,23.8,"bbh",2003
2,32.8,"bbh",2003
2,30.4,"bbh",2003
2,24.7,"bbh",2003
2,28.3,"bbh",2003
2,22.5,"bbh",2003
2,27.8,"bbh",2003
2,24.5,"bbh",2005
2,30.6,"bkc",2003
2,23.7,"bbh",2003
2,24.5,"bkc",2003
2,25.3,"bbh",2003
2,25.4,"bbh",2003
2,26.7,"bbh",2003
2,23.4,"bbh",2003
2,32.4,"bbh",1999
2,32.1,"bbh",2003
2,25.5,"bbh",2003
2,26.7,"bbh",2003
2,23.5,"bbh",2003
2,24.5,"bbh",1999
2,19.6,"bbh",1997
2,26.4,"bbh",2001
2,26.3,"bbh",2003
2,24.6,"bbh",2003
2,23.4,"bbh",2003
2,23.8,"bbh",2003
2,22.2,"bbh",2005
2,36,"bbh",2003
2,25.6,"bbh",2003
2,26.5,"bkc",2003
2,25.8,"bbh",2001
2,23.4,"bbh",2003
2,26.8,"bbh",2003
2,24.5,"bbh",2003
2,25.1,"bbh",2003
2,32.6,"bbh",2003
2,33.6,"bbh",2003
2,33,"bkc",2003
2,23.7,"bbh",2003
2,25.2,"bbh",2003
2,24.1,"bkc",2001
2,25.5,"bbh",2003
2,24.4,"wae",2003
2,29.7,"bbh",2003
2,26.2,"wae",2003
2,24.5,"bbh",2003
2,31.1,"bbh",2003
2,22.3,"bbh",2003
2,23.3,"bkc",2003
2,21.4,"bbh",2005
2,24.3,"bbh",2003
2,22.6,"bbh",2003
2,24.2,"bbh",2005
2,24.2,"bbh",2003
2,22.7,"bbh",2003
2,26.2,"bbh",2003
2,26.5,"bbh",2003
2,30.7,"bbh",2003
2,22.9,"bbh",2003
2,23.1,"bbh",2003
2,26.5,"bbh",2003
2,26.4,"bbh",2003
2,36.2,"bbh",2003
2,25,"bbh",2003
2,30.4,"bbh",2003
2,24.1,"bbh",2003
2,23.2,"bbh",2003
2,24,"bbh",2003
2,23.8,"bbh",2003
2,22.4,"bbh",2001
2,24.6,"bbh",2003
2,20.5,"wae",2003
2,25.7,"bbh",2003
2,24.5,"bbh",2003
2,23.6,"bbh",2005
2,25.4,"bbh",2003
2,31,"bbh",2003
2,24.8,"yep",2003
2,23.7,"bbh",2003
2,24.7,"bbh",2005
2,24.5,"bbh",2003
2,23.8,"bbh",2003
2,25.3,"bbh",2003
2,23.4,"bbh",2003
2,22.9,"bbh",2003
2,23.9,"bbh",2003
2,32.4,"bbh",2003
2,24.2,"bbh",2003
2,26.3,"bbh",2003
2,23,"bbh",2003
2,28.4,"bbh",2003
2,25.6,"yep",2003
2,30.6,"bbh",2003
2,23.9,"bbh",2003
2,32.7,"bbh",2003
2,26.8,"bkc",2003
2,23.4,"bbh",2003
2,23.3,"bbh",2005
2,32.9,"bbh",2003
2,25,"bbh",2003
2,24,"bbh",2003
2,19.5,"bbh",2003
2,24.8,"bbh",2005
2,26.4,"bkc",2003
2,25.2,"yep",2003
2,23.6,"bbh",2003
2,24.6,"wae",1999
2,31.2,"bbh",2003
2,26.1,"bbh",2003
2,23.6,"yep",2003
2,21.4,"bbh",2003
2,24.8,"bkc",2003
2,24.7,"bbh",2003
2,26.7,"bbh",2003
2,24.2,"bbh",2003
2,23.9,"bbh",2003
2,24.7,"bbh",2003
2,28.6,"bbh",2003
2,22.7,"bbh",2003
2,28.9,"bbh",2003
2,21.3,"bbh",2003
2,25.3,"bkc",2003
2,25.4,"yep",2003
2,25.2,"bbh",2003
2,22.6,"bbh",2003
2,23,"bbh",2003
2,24.6,"bbh",2003
2,25.8,"bbh",2001
2,30.6,"bbh",2001
2,25.2,"bbh",2003
2,25.3,"bbh",2003
